tt0092005,Stand by Me,http://image.tmdb.org/t/p/original/kedC0y75jdzByjuZNLOWIOtduNw.jpg,http://image.tmdb.org/t/p/original/o365XP8ZmAlGBxzpVLzdz2RntC3.jpg,[]
tt0091763,Platoon,http://image.tmdb.org/t/p/original/sYPOQI57JVNmjiLI3KeZ5KA8O9i.jpg,http://image.tmdb.org/t/p/original/sqw6xyDbjl0bhc6Cz8ihdJ5G75G.jpg,"['The Hunger Games: Catching Fire', 'Snowpiercer', 'Forrest Gump', 'First Blood', 'Gladiator', 'Rambo: First Blood Part II', 'Inglourious Basterds', 'The Godfather: Part II', 'The Midnight Meat Train', 'Captain Phillips', 'The Texas Chainsaw Massacre: The Beginning', 'Dredd', 'Goodfellas', '1408', 'The Mist', 'Death Proof', 'The Collector', 'Castle in the Sky', 'Inside Llewyn Davis', 'Halloween']"
tt0083987,Gandhi,http://image.tmdb.org/t/p/original/2z9A4FSu1YySrhhcuqkdMIXpgyN.jpg,http://image.tmdb.org/t/p/original/yN4mQzPthU1l3PQWxYhzWKargL5.jpg,"['Saving Private Ryan', 'The Great Escape', 'Mandela: Long Walk to Freedom', 'Goodbye Bafana', 'Prey', 'Saints and Soldiers', 'The Bang Bang Club', 'Endgame', 'Catch a Fire', 'Night Drive', 'Cry Freedom', 'Code Name: Vengeance', ""Antonia's Line"", 'Requiem', 'Madonnen', 'The Most Dangerous Woman Alive', 'Alien from L.A.', 'Impact', 'Purgatory', 'Promised Land']"
tt0102798,Robin Hood: Prince of Thieves,http://image.tmdb.org/t/p/original/bDqqiu3yi7V5idgdei61XBairBZ.jpg,http://image.tmdb.org/t/p/original/3PxhpOf9cYL4ZOAeCabiTuku8xJ.jpg,"['The Imitation Game', 'For Your Eyes Only', 'The Spy Who Loved Me', 'Tomorrow Never Dies', 'Dr. No', 'Robin and Marian', 'GoldenEye', 'Robin Hood', 'Shrek', 'A View to a Kill', 'You Only Live Twice', 'The Living Daylights', 'From Russia With Love', ""On Her Majesty's Secret Service"", 'Goldfinger', 'The World Is Not Enough', 'Kingdom of Heaven', 'Live and Let Die', 'The Man with the Golden Gun', 'The Adventures of Robin Hood']"
tt0089218,The Goonies,http://image.tmdb.org/t/p/original/pmFtZVJipbW19YyKotAi56RDtcV.jpg,http://image.tmdb.org/t/p/original/tLo0RCRriagnHhkTN9eVDqUXPGN.jpg,"['Monella', 'It\xe2\x80\x99s a Boy Girl Thing', 'P.O. Box Tinto Brass', 'California Winter']"
tt0101761,The Doors,http://image.tmdb.org/t/p/original/9CkFrWAkg23YynYd2uJLyWznMZZ.jpg,http://image.tmdb.org/t/p/original/hjj44f2H3R4Hb64J5exEMdCjDoJ.jpg,"['Love', 'Carol', 'All Ladies Do It', 'Student Services', 'All About Anna', 'Knock Knock', 'Irreversible', 'The Voyeur', ""The Time Traveler's Wife"", 'Salt', 'Nymphomaniac: Vol. II', 'Factory Girl', 'Nymphomaniac: Vol. I', 'Lie with Me', 'Young Love', 'Cheeky', 'Antichrist', ""The Devil's Backbone"", 'Last Tango in Paris', 'Dreamgirls']"
tt0079944,Stalker,http://image.tmdb.org/t/p/original/8k9xBvcVlguwNWAIIPp4ClmPvJ9.jpg,http://image.tmdb.org/t/p/original/j8dIick5mrI9ylQ50gPKjCQxk8D.jpg,"['Cowboys & Aliens', 'Avatar', 'Men in Black', 'Close Encounters of the Third Kind', 'Independence Day', 'Edge of Tomorrow', 'Men in Black II', 'Starship Troopers', 'Alien', 'Home', 'Planet 51', 'Starship Invasions', 'Battle: Los Angeles', ""The Hitchhiker's Guide to the Galaxy"", 'The Box', 'The Day the Earth Stood Still', 'Flight of the Navigator', 'This Island Earth', 'Repo Man', 'Independence Daysaster']"
tt0046250,Roman Holiday,http://image.tmdb.org/t/p/original/konkuLjrROMzc1ieWxpnTqMnb4E.jpg,http://image.tmdb.org/t/p/original/tPubVzvL9uNwKrgC8yEzaO4xR9U.jpg,"['Hitman: Agent 47', 'Mission: Impossible', 'Watchmen', 'Hitman', 'Closer', 'Green Eyes', ""The Case of the Scorpion's Tail"", ""Zorro's Fighting Legion"", 'The Secret Code', 'Son of Zorro', 'The Green Archer', 'The Vigilantes Are Coming', 'Mysterious Doctor Satan', ""The Spider's Web"", 'Zorro Rides Again', 'The Vigilante: Fighting Hero of the West', ""Zorro's Black Whip"", 'The Scarlet Horseman', 'The Phantom Rider', 'The Masked Marvel']"
tt0095765,Cinema Paradiso,http://image.tmdb.org/t/p/original/6rG3t9C7jCThQIUCYTkpSGLcMXL.jpg,http://image.tmdb.org/t/p/original/61h9Ola3AzL7h0puBirLKNlszww.jpg,"['The Voyeur', 'Sexual Chronicles of a French Family', 'The Perks of Being a Wallflower', ""Summer of '42"", 'Craving Desire', 'Southland Tales', 'The Key', 'Vuelve', 'Walkabout', 'The Color of Time', 'Young Girls of Wilko', 'Il silenzio di Pele\xc5\xa1jan', 'The Cinema Ticket']"
tt0040746,Rope,http://image.tmdb.org/t/p/original/9UlEZpKqJPoaFu1OfHM3BohSRUo.jpg,http://image.tmdb.org/t/p/original/673OuYXpA8nnGIePEpk1O9mYoy5.jpg,"['Mad Max: Fury Road', 'Salt', 'Zodiac', 'Sin City: A Dame to Kill For', 'Layer Cake', 'The Texas Chainsaw Massacre: The Beginning', 'All the Boys Love Mandy Lane', 'On the Waterfront', 'The Spy Who Loved Me', 'The Loft', 'A Time to Kill', 'The Strangers', 'Conspiracy Theory', 'House of Wax', 'Stir of Echoes', 'Twin Peaks: Fire Walk with Me', ""Cassandra's Dream"", 'Arlington Road', 'Perfect Stranger', 'Strange Days']"
