tt0059800,Thunderball
tt0811080,Speed Racer
tt0049406,The Killing
tt0481141,No Reservations
tt0064757,On Her Majesty's Secret Service
tt2692904,Locke
tt0185431,Little Nicky
tt1840417,The Words
tt1219342,Legend of the Guardians: The Owls of Ga'Hoole
tt0483607,Doomsday
tt2023587,Mama
tt2017038,All Is Lost
tt0400717,Open Season
tt1586752,Machine Gun Preacher
tt0822847,Priest
tt0780653,The Wolfman
tt0084827,TRON
tt0464154,Piranha 3D
tt0096446,Willow
tt0119164,The Full Monty
tt0088930,Clue
tt0455407,The Crazies
tt0371606,Chicken Little
tt0472399,The Mechanic
tt1186367,Ninja Assassin
tt0416236,The Spiderwick Chronicles
tt0079945,Star Trek: The Motion Picture
tt1559547,Beautiful Creatures
tt0468492,The Host
tt1657507,Colombiana
tt1023481,Step Up 2: The Streets
tt2637276,Ted 2
tt1614989,Headhunters
tt0115685,The Birdcage
tt1130080,The Informant!
tt1258972,The Man with the Iron Fists
tt0403702,Youth in Revolt
tt1398426,Straight Outta Compton
tt0866439,Made of Honour
tt0309987,The Dreamers
tt1450321,Filth
tt0443701,The X Files: I Want to Believe
tt0264616,Frailty
tt1502404,Drive Angry
tt1126618,Morning Glory
tt0303816,Cabin Fever
tt0100814,Tremors
tt0095489,The Land Before Time
tt0387131,The Constant Gardener
tt0300556,Timeline
tt1082868,Quarantine
tt1172233,Whip It
tt1592525,Lockout
tt0302640,The Hot Chick
tt0243736,40 Days and 40 Nights
tt2109248,Transformers: Age of Extinction
tt0042332,Cinderella
tt2381249,Mission: Impossible - Rogue Nation
tt2172934,3 Days to Kill
tt1675192,Take Shelter
tt1655441,The Age of Adaline
tt0083511,48 Hrs.
tt0465580,Push
tt1152398,Beastly
tt1020558,Centurion
tt1860353,Turbo
tt0340163,Hostage
tt1284575,Bad Teacher
tt0882977,Snitch
tt0096256,They Live
tt0113540,Kids
tt0101862,Father of the Bride
tt2224026,Home
tt0300051,Jersey Girl
tt0482606,The Strangers
tt1638355,The Man from U.N.C.L.E.
tt0098084,Pet Sematary
tt0395699,The Pacifier
tt2120120,Pixels
tt1648179,Here Comes the Boom
tt0105698,Universal Soldier
tt0804461,Death Sentence
tt0133240,Treasure Planet
tt2199571,Run All Night
tt0078841,Being There
tt0348333,Waiting...
tt1524930,Vacation
tt0107120,Hocus Pocus
tt0080487,Caddyshack
tt0905372,The Thing
tt3152624,Trainwreck
tt3397884,Sicario
tt2719848,Everest
tt3569230,Legend
tt0094862,Child's Play
tt0265349,The Mothman Prophecies
tt0852713,The House Bunny
tt3659388,The Martian
tt1235522,Broken City
tt0351977,Walking Tall
tt0395584,The Devil's Rejects
tt0105690,Under Siege
tt2364841,Runner Runner
tt4178092,The Gift
tt0842926,The Kids Are All Right
tt0079574,Moonraker
tt0952640,Alvin and the Chipmunks
tt0087078,Conan the Destroyer
tt1323045,Frozen
tt2080374,Steve Jobs
tt2106361,Into the Storm
tt3682448,Bridge of Spies
tt1017460,Splice
tt1895587,Spotlight
tt3488710,The Walk
tt2554274,Crimson Peak
tt0086541,Videodrome
tt1663202,The Revenant
tt3235888,It Follows
tt0053285,Sleeping Beauty
tt0032910,Pinocchio
tt3170832,Room
tt1596363,The Big Short
tt0810819,The Danish Girl
